ID,Category,Pos_b,Pos_e,Privacy
2305,movie,4,14,《电子世界争霸战遗产》
2305,position,39,40,画家
2305,name,41,42,石涛
2305,book,52,58,《小康·财智》
2306,position,0,2,主持人
2306,scene,26,28,海棠湾
2306,company,47,55,中国建设银行信用卡
2306,company,87,94,新浪乐居北京公司
2306,position,95,99,执行总经理
2306,name,100,102,陈克逸
2306,government,106,107,盟军
2306,government,109,110,德军
2306,address,112,113,欧洲
2306,game,145,152,《achron》
2306,name,193,194,于澄
2306,address,206,207,广州
2306,game,221,224,dota
2306,game,242,245,imba
2306,organization,259,262,博洛尼亚
2306,organization,267,269,锡耶纳
2306,organization,282,284,拉齐奥
2306,organization,287,288,罗马
2306,name,308,309,张博
2306,address,327,330,河北老家
2306,game,354,355,cs
2306,game,367,369,魔兽3
2306,game,371,373,星际2
2306,game,375,378,fifa
2306,game,381,384,dota
2306,company,388,392,tyloo
2306,organization,397,399,切尔西
2306,organization,402,404,阿森纳
2306,organization,409,411,不来梅
2306,organization,414,416,法兰克
2306,scene,421,424,凉山奇石
2306,address,450,458,西昌市太和镇安宁河
2306,movie,466,471,夜幕降临前》
2306,name,481,487,哈维尔·巴尔顿
2306,organization,493,495,奥斯卡
2306,position,496,497,影帝
2306,movie,499,506,《潜水钟与蝴蝶》
2306,government,540,541,央行
2306,company,567,570,我爱我家
2306,government,608,611,美国海军
2306,game,641,641,r
2306,game,703,713,《毁灭战士：火星陨落》
2306,game,731,736,《银河冒险》
2306,government,759,765,海军航空兵部队
2307,scene,66,67,鸟巢
2307,game,92,95,黑客帝国
2307,game,117,120,doom
2307,game,128,133,《doom》
2308,government,67,75,韶关市人社局数据中
2308,position,77,78,主任
2308,position,80,93,人力资源和社会保障信息化专家
2309,company,55,65,上海恒地仓投资有限公司
2309,position,66,70,开发部经理
2309,name,71,73,金伟华
2310,company,0,1,美联
2310,position,9,10,总监
2310,name,11,13,张大伟
2310,name,70,71,加缪
2310,movie,87,90,《蜕变》
2310,address,92,93,广州
2310,name,103,104,潘凝
2310,name,132,134,史蒂夫
2310,name,136,137,赫曼
2310,book,140,145,《人民日报》
2310,book,149,154,《成都商报》
2310,address,157,165,郑州市须水镇西岗村
2310,address,198,204,洛杉矶会展中心
2310,position,221,222,记者
2310,game,234,236,atm
2310,company,280,289,中诚信国际金融机构部
2310,position,290,292,总经理
2310,name,293,294,李力
2310,organization,323,324,意甲
2310,organization,329,330,英超
2310,scene,341,344,天阁露玛
2310,scene,350,360,天阁露玛野生海豚度假村
2310,company,362,366,北京娱乐通
2310,game,382,386,《红楼梦》
2310,scene,444,446,长城脚
2310,scene,448,449,公社
2310,company,467,479,博洛尼旗舰装饰装修工程公司
2310,position,485,489,专家设计师
2310,name,490,492,于晓强
2310,name,505,507,克卢日
2310,organization,514,516,波尔多
2310,name,532,534,林采宜
2310,company,588,598,accumulator
2310,government,611,615,香港证监会
2310,government,617,619,金管局
2311,company,7,8,渣打
2311,company,23,24,渣打
2312,scene,0,1,亚庇
2312,scene,16,17,东姑
2312,scene,19,21,蓝环岛
2312,organization,56,57,切沃
2312,organization,65,67,博尔顿
2313,position,14,17,社区民警
2313,government,48,52,湖里派出所
2313,position,53,54,民警
2313,government,63,71,厦门公安局湖里分局
2313,position,72,73,民警
2314,game,9,12,war3
2314,position,25,28,职业选手
2315,address,0,2,浙江省
2315,address,3,5,宁波市
2315,position,10,11,院长
2315,position,21,31,儿童心理卫生专委会委员
2315,position,33,44,宁波市心理卫生协会理事长
2315,position,46,52,宁波市科协常委
2315,position,58,59,卫生
2315,organization,68,72,宁波市康宁
2315,position,80,83,主任医师
2315,name,84,86,胡珍玉
2316,position,6,8,建筑师
2316,scene,13,17,美国建筑界
2316,name,50,52,廖静文
2316,scene,55,60,徐悲鸿纪念馆
2316,position,61,62,馆长
2316,scene,84,86,纪念馆
2316,company,97,98,威廉
2316,organization,104,105,英超
2316,company,122,123,威廉
2316,company,171,173,英特尔
2316,name,187,189,许鞍华
2316,position,190,191,导演
2316,movie,195,199,《雾之恋》
2316,company,238,241,渣打银行
2318,position,0,9,soho中国销售总监
2318,position,62,71,soho中国销售总监
2319,address,9,24,奉天（今辽宁）省海城县唐王山后村
2320,name,22,24,杨小姐
2320,mobile,26,36,18601111953
2320,position,74,78,国家级评审
2320,position,80,86,职业拉丁舞选手
2320,position,88,89,教师
2320,name,90,91,刘潇
2321,position,25,34,東南大學藝術中心指揮
2321,name,50,52,蔡东铧
2321,position,53,68,江苏省女子民族乐团副团长常任指挥
2321,position,70,72,指挥家
2322,company,71,85,北京创世愿景房地产开发有限公司
2322,position,86,89,副总经理
2323,position,0,7,中国房地产研究会
2323,position,8,10,副会长
2323,position,12,22,中国房地产研究会副会长
2323,position,24,33,江苏省城市发展研究院
2323,position,34,36,研究员
2323,position,38,46,中国房地产估价师与
2323,position,55,58,常务理事
2323,position,67,69,估价师
2323,name,70,72,胡志刚
2324,government,71,88,海淀区人民政府北太平庄街道办事处委员
2325,government,0,5,国务院新闻办
2325,position,6,7,处长
2325,name,8,10,杨秀华
2325,address,17,18,上海
2325,address,27,33,南京路世纪广场
2325,game,48,51,war3
2325,scene,67,70,毛里求斯
2325,game,92,96,dota2
2326,organization,103,116,中华台北国际象棋协会竞赛组主
2327,position,11,17,[音乐项目总监
2327,position,28,30,前主编
2327,position,32,40,前鸿艺唱片企宣主管
2327,position,51,57,华语金曲奖评委
2327,movie,65,70,《音乐天堂》
2327,position,73,74,主编
2327,name,75,77,吴振通
2328,company,81,84,怡生乐居
2328,position,89,92,客户总监
2329,mobile,50,58,287813434
2329,government,68,76,晋中市寿阳县公安局
2329,position,77,78,民警
2329,name,79,81,张国峰
2330,book,0,1,时报
2330,position,4,5,记者
2330,name,6,8,胡昌伟
2330,organization,10,11,国庆
2330,organization,40,42,桑坦德
2331,QQ,3,10,28229733
2331,name,60,62,鬼鬼纓
2331,movie,67,72,<超时空要塞
2331,name,75,77,雪莉露
2331,movie,79,85,<圣传>阿修罗
2332,book,18,18,奥
2332,name,23,26,雷哈格尔
2332,organization,38,40,欧锦赛
2332,organization,49,53,桑坦德竞技
2332,organization,56,58,西班牙
2332,game,60,63,魔兽争霸
2332,name,79,81,陆慧明
2332,book,82,87,《体坛周报》
2332,book,109,116,《每日经济新闻》
2332,position,117,118,记者
2332,address,120,124,上海外滩附
2332,company,162,164,苏富比
2333,company,5,6,嘉德
2333,company,8,9,保利
2333,company,11,12,匡时
2333,company,22,23,嘉德
2333,company,25,26,匡时
2334,game,11,11,j
2334,game,32,36,dota2
2334,name,45,54,tyloo.infi
2334,name,58,60,王诩文
2334,game,62,67,世界电子竞技
2334,game,68,85,魔兽争霸3(warcraftiii)
2334,government,86,93,新加坡金融管理局
2335,position,34,36,主持人
2335,position,38,43,国家一级演员
2335,movie,49,55,《能人冯天贵》
2335,movie,57,60,《清凌凌
2336,name,16,17,盖蒂
2336,organization,44,45,意甲
2336,organization,59,63,那不勒斯队
2337,name,35,37,刘小姐
2337,mobile,39,49,18500293007
2337,name,51,51,e
2337,position,83,86,著名演员
2337,address,90,91,台湾
2337,movie,108,112,《搭错车》
2337,movie,114,118,《侬本多情
2338,movie,6,9,《怪物》
2338,movie,18,26,《洛克王国大冒险》
2338,movie,27,36,《金龟子城堡历险记》
2338,movie,37,42,《电影之歌》
2338,movie,43,50,《杜拉拉升职记》
2338,movie,51,57,《大家都有病》
2338,movie,58,66,《夜店之天生绝配》
2338,position,68,69,演员
2338,movie,73,81,《夜店之天生绝配》
2339,company,40,42,美地行
2339,position,44,47,中国一线
2339,position,48,51,品牌营销
2339,company,71,73,美地行
2339,position,78,83,执行董事总裁
2339,book,85,96,《品牌：新闻式传播实战》
2339,book,97,106,《三年记忆四年忘却》
2339,position,107,108,作者
2340,company,0,3,金缔置业
2340,position,88,92,置业总经理
2340,name,93,95,聂应群
2341,position,0,3,网络作家
2341,book,7,12,《衍天神录》
2341,book,14,19,《谍伏上海》
2341,position,40,44,自由撰稿人
2341,position,46,49,网络作家
2341,name,50,53,知安居士
2341,movie,57,65,《弑仙：衍天神录》
2341,book,66,71,《谍伏上海》
2342,government,0,1,军界
2342,company,58,70,中天富城房地产开发有限公司
2342,position,71,75,董事总经理
2343,position,16,17,女孩
2343,position,71,72,演员
2343,movie,113,118,《大闹天宫》
2343,name,120,122,七仙女
2344,book,0,0,晨
2344,position,4,5,记者
2344,name,6,7,姜葳
2344,organization,30,44,中国北京国际文化创意产业博览会
2344,company,65,67,娱乐通
2344,game,84,88,《红楼梦》
2344,organization,100,107,visa国际组织
2344,company,113,114,银行
2344,organization,132,134,切尔西
2344,organization,147,149,利物浦
2344,address,152,155,锐步球场
2344,name,178,180,李建新
2344,name,214,216,李建新
2345,movie,27,34,《利伯蒂的远征》
2345,game,36,41,《刀锋女皇》
2345,position,59,62,销售代表
2345,position,65,66,记者
2346,mobile,6,16,13911005129
2346,company,53,55,摩登天
2346,position,69,72,旅行团乐
2347,name,65,67,朱李平
2347,position,69,70,长沙
2347,position,71,73,漫画家
2347,book,80,88,《我把思考当牌玩》
2347,position,89,91,绘著者
2348,address,0,7,香港旺角电脑中心
2348,company,15,16,智冠
2348,game,31,35,星际争霸2
2348,organization,53,55,切尔西
2348,address,71,76,斯坦福桥球场
2349,government,54,71,上海市公安局奉贤分局刑事侦查支队八队
2349,position,72,74,副队长
2350,position,0,1,片商
2350,government,34,37,香港政府
2350,government,42,46,电影基金会
2350,movie,113,119,《夺宝奇兵4》
2350,company,131,133,新华网
2350,address,134,135,纽约
2350,position,144,145,记者
2350,name,146,148,乔继红
2350,organization,173,176,西汉姆联
2350,organization,187,189,博尔顿
2350,organization,202,205,西汉姆联
2351,game,0,6,《夺宝冒险王》
2352,scene,9,16,泰迪熊私人博物馆
2353,name,0,1,徐阳
2353,organization,2,3,西甲
2353,organization,7,8,拉科
2353,organization,14,17,毕尔巴鄂
2353,game,22,29,《幻想三国志4》
2353,game,31,38,《三国群英传ⅶ》
2354,movie,25,29,《放课后》
2354,movie,34,38,《最小说》
2354,name,48,50,张小姐
2354,mobile,51,58,62530237
2354,company,64,69,上海最世文化
2354,position,72,74,插画师
2355,name,23,25,王力宏
2355,name,27,28,成龙
2355,name,30,31,庞龙
2355,position,53,68,中国电视艺术家协会理事明星经纪人
2356,movie,0,6,《双生子日记》
2356,movie,7,13,《fb夫妻志》
2356,position,42,44,插画家
2356,position,51,53,动画师
2356,name,54,56,庞园园
2356,movie,58,64,《双生子日记》
2356,movie,65,71,《ｆｂ夫妻志》
2356,position,72,73,作者
2357,position,10,16,品口动漫社社长
2357,position,25,26,创办
2357,organization,29,36,马来西亚漫画协会
2357,position,55,58,名誉顾问
2357,position,67,69,漫画家
2357,organization,71,78,马来西亚漫画协会
2357,position,82,84,理事长
2358,position,61,69,中国蓝调口琴演奏家
2358,name,71,73,张岭“
2358,position,83,84,乐队
2358,position,85,89,蓝调口琴手
2358,name,90,91,张晓
2359,position,74,75,画家
2359,position,77,81,杂志插图师
2360,government,61,73,济南公安长清分局平安派出所
2360,name,74,76,王丽艳
2361,position,0,2,漫画家
2361,position,3,6,动画导演
2361,company,7,16,北京颜开文化动漫团队
2361,position,17,19,创始人
2361,movie,20,23,《雪椰》
2361,movie,24,29,《星海镖师》
2361,movie,30,34,《神精榜》
2361,position,35,35,作
2361,company,62,65,颜开文化
2361,position,74,76,创始人
2362,mobile,24,34,13801215908
2362,name,35,36,姜炜
2362,position,37,39,研究员
2362,organization,65,67,全经联
2362,mobile,73,84,010-62122815
2362,name,85,87,安舒琪
2362,organization,89,94,全经联研究院
2363,movie,41,43,铁金刚
2363,book,83,86,《周礼》
2363,game,93,99,《但丁的地狱》
2363,company,101,102,ea
2363,book,109,112,《神曲》
2363,game,130,135,《死亡空间》
2363,book,136,141,《电子竞技》
2363,company,180,183,visa
2363,game,198,222,《callofpripyat（普里皮亚季的召唤）》
2364,address,2,3,台灣
2364,organization,11,14,東方衛視
2364,position,32,33,顧問
2364,position,47,52,魔術設計顧問
2364,position,66,80,国际魔术师协会台湾分会常务理事
2364,name,81,83,简铭宣
2365,government,18,20,住建部
2366,name,0,2,卫特曼
2366,government,28,29,英军
2367,position,2,6,旅美油画家
2367,name,7,9,刘乃鹏
2367,position,11,21,美国国际美术家协会会员
2367,position,23,34,炎黄画院洛杉矶分院副院长
2367,position,36,45,天津华侨书画院副院长
2367,organization,47,53,解放军艺术学院
2367,position,57,61,旅美油画家
2367,name,62,64,刘乃鹏
2367,position,66,76,美国国际美术家协会会员
2367,position,78,86,上海炎黄画院副院长
2368,position,6,7,作家
2368,position,8,13,中国作协会员
2368,position,14,26,北京侦探推理文艺协会副会长
2368,movie,30,35,《凝视黑夜》
2368,movie,36,43,《天堂并不遥远》
2368,movie,44,49,《幽灵海湾》
2368,position,52,61,北京侦探推理文艺协会
2368,position,62,64,副会长
2368,book,70,76,《紫丁香别墅》
2369,movie,34,41,《暗恋那件小事》
2369,position,58,59,作家
2369,book,64,70,《浣熊帮帮忙》
2369,book,72,75,《错觉》
2369,book,77,82,《君子之交》
2370,book,20,25,《时尚芭莎》
2370,position,49,51,创作者
2370,name,72,73,张彦
2371,company,58,66,新景祥北京股份人力
2371,position,67,70,行政总监
2372,organization,0,4,中国口哨网
2372,position,5,6,站长
2372,position,7,30,石家庄山林口哨艺术团团长中央电视台特邀口哨艺术家
2372,position,73,74,站长
2372,position,76,87,石家庄山林口哨艺术团团长
2372,position,89,100,中央电视台特邀口哨艺术家
2372,name,101,103,李立忠
2373,name,46,48,李思训
2373,organization,50,57,湖南省雕塑艺委会
2373,position,58,60,秘书长
2373,organization,62,67,湖南省雕塑院
2373,position,68,70,雕塑家
2373,organization,72,75,湘潭大学
2373,position,76,79,客座教授
2374,company,44,67,浙江五菱汽车销售服务有限公司宁波和通汽车有限公司
2374,position,68,70,董事长
2374,name,71,73,张爱军
2375,position,0,4,新传媒艺人
2375,position,6,7,演员
2375,position,9,10,模特
2375,position,67,74,新加坡新传媒艺人
2375,name,75,77,陈罗密
2376,position,0,11,湖南省歌舞剧院歌剧团团长
2376,position,13,19,国家一级歌唱家
2376,position,21,29,中国音乐家协会会员
2376,position,31,39,中华文化促进会会员
2376,position,41,48,民盟湖南省委常委
2376,position,50,62,民盟湖南省文艺委员会副主任
2376,organization,64,70,湖南省歌舞剧院
2377,company,28,31,东亚银行
2378,name,0,2,王炳忠
2378,name,26,27,卜正
2378,position,70,80,台湾新党青年委员会委员
